RecordID,Area,VehPower,VehBrand,VehGas,Region,DrivAgeBand,DensityBand,VehAgeBand,severity_predicted,severity
1,1,0,3,0,14,1,6,1,1400.458708593133,777.345
1,1,0,3,0,14,3,6,1,1484.7897029703488,1204.0
1,0,2,3,0,2,2,0,1,2101.577286768194,602.0
1,4,3,3,0,3,2,4,10,1537.617999954143,1172.0
1,3,3,3,1,17,2,2,1,1422.0681326085614,510.05
1,1,6,2,1,0,1,6,2,1321.8256896211253,419.26
1,2,3,3,1,6,4,3,1,1340.8018371465776,1204.0
1,2,0,3,0,14,3,3,1,1388.0731411408165,1204.0
1,4,2,3,0,0,1,4,1,1781.6972098471215,1764.285
1,4,1,9,0,7,0,7,2,1940.3454033482515,1204.0
1,1,0,3,0,1,1,6,1,1516.3212507448725,1204.0
1,5,11,3,1,0,3,7,1,1398.03286376495,1204.0
1,4,3,3,1,20,3,4,1,1616.556993506142,1204.0
1,1,2,3,0,4,2,6,1,1647.7158761871221,1204.0
1,4,11,3,1,6,3,4,1,1644.738825759444,1204.0
1,4,0,3,1,0,5,4,1,1468.573889607441,1204.0
1,0,6,3,0,8,5,0,16,1908.7635054632992,1204.0
1,0,11,3,1,14,3,0,1,1703.8956538675927,1204.0
1,0,4,3,0,19,3,0,1,1473.0856114203693,1204.0
1,2,1,3,1,17,4,1,1,1594.736448379304,1204.0
1,4,3,3,1,17,3,7,1,1576.908976822936,1204.0
1,3,7,3,0,17,2,5,1,1728.0566662737901,602.0
1,2,2,0,0,7,0,5,7,1535.233237196813,338.64
1,3,1,3,1,20,3,5,0,2305.38019974742,1204.0
1,4,1,3,0,0,3,7,0,1450.6305736460927,1204.0
1,0,4,3,0,20,2,0,1,1429.2561701837517,556.14
1,0,6,3,1,17,2,0,0,1966.1156935267884,1204.0
1,4,1,3,1,19,2,4,0,1866.0167391435118,1204.0
1,4,4,3,0,17,2,7,0,2275.374580883335,878.21
1,4,1,7,1,15,0,4,11,1452.0976447746693,1204.0
1,3,3,3,0,13,3,5,0,2078.520883560089,1007.07
1,3,3,3,0,0,1,2,0,1459.6362129988647,1204.0
1,3,0,6,1,14,0,5,9,1517.11241791695,1204.0
1,0,6,3,1,20,5,0,0,2220.8255662063193,2286.07
1,4,0,3,1,17,3,4,0,1531.5395628220017,602.0
1,3,2,7,0,14,2,5,12,1789.876033197134,2503.57
1,3,7,3,1,20,3,5,13,2880.1082084609357,1204.0
1,4,8,3,0,17,2,7,0,2122.8360002035374,602.0
1,2,1,6,0,7,1,1,9,1663.2708943916743,1204.0
1,0,0,3,0,19,1,0,0,1732.8533357387037,1204.0
1,1,1,3,0,9,1,6,12,1465.3672645507977,4124.53
1,0,7,3,1,14,4,0,2,1804.1788660407567,969.25
1,4,1,9,0,7,1,4,16,1245.5790178418,1204.0
1,2,1,0,0,7,1,5,2,1573.001946296256,1204.0
1,1,7,3,0,13,2,6,0,1863.2211413632567,1204.0
1,0,2,6,0,21,0,0,0,2374.4515747758514,1204.0
1,5,4,3,0,0,2,7,0,1448.8958260676186,1204.0
1,0,3,3,0,19,1,0,0,1597.9222463907963,1483.55
1,2,0,0,0,20,2,1,1,1709.566646103283,880.0699999999998
1,2,4,3,1,20,3,5,11,1941.882572319582,602.0
1,5,3,3,0,0,1,7,1,1375.230314593669,1204.0
1,5,0,3,1,0,5,7,0,1345.0918258802446,1204.0
1,0,2,0,0,11,0,0,13,1768.78541379569,602.0
1,0,0,3,0,19,3,0,0,1694.347237755016,1587.71
1,4,1,3,0,15,1,4,9,1463.9227410145259,1204.0
1,0,0,3,0,19,4,0,0,1780.458626247692,2075.94
1,5,6,3,0,0,4,7,10,1617.885179380346,1646.955
1,2,2,3,0,11,3,1,0,1823.7987804573197,1204.0
1,3,1,6,1,20,3,2,0,1760.8047600739546,1074.47
1,3,6,3,1,0,1,5,11,1427.1138574195782,1204.0
1,4,2,7,1,17,1,7,7,1349.8557680420074,1621.19
1,3,2,10,1,7,1,5,14,1694.597558641899,2707.0
1,2,4,3,0,20,3,1,1,1580.2096276866785,1204.0
1,3,2,3,0,17,1,2,16,2049.0240034282106,1204.0
1,0,4,3,0,13,4,0,1,1660.2220402895953,1204.0
1,3,2,7,1,20,1,5,14,2258.908791767335,602.0
1,3,4,3,0,11,3,2,1,1400.580503511375,1204.0
1,5,4,3,0,0,4,7,1,1333.48026878277,1204.0
1,3,2,0,0,20,4,2,9,1718.7881826468497,1204.0
1,4,1,6,0,15,0,4,2,2089.189225398385,1565.67
1,2,2,3,1,0,1,5,13,1556.5249200437074,258.71
1,4,0,3,1,0,5,4,1,1468.573889607441,1204.0
1,3,6,3,1,13,5,5,1,1749.8356641163793,1204.0
1,5,0,3,1,0,2,7,10,1292.7659424680448,1204.0
1,3,3,3,0,0,3,2,1,1398.0008247940343,1204.0
1,4,2,3,0,17,2,7,1,1743.554528788096,6318.41
1,2,2,3,0,19,4,3,1,1751.5255853083065,1204.0
1,2,4,3,0,20,3,1,1,1580.2096276866785,1204.0
1,4,0,3,0,4,0,4,1,2986.1653939200683,1204.0
1,3,0,0,0,0,0,5,1,1863.5945534472462,1577.8049999999996
1,4,3,3,1,11,2,4,2,1348.86813720753,235.12
1,4,2,0,1,0,2,7,2,1260.7756584709934,93.89
1,4,4,3,0,0,3,4,1,1501.4330910428505,1204.0
1,4,4,3,0,20,3,4,1,2062.3044956706726,1204.0
1,5,2,3,0,0,2,7,1,1284.6036114902893,556.14
1,2,2,3,0,20,4,3,1,2163.0634903960677,1204.0
1,4,7,3,0,17,2,7,1,1812.6057572900927,1204.0
1,4,0,3,1,0,1,4,10,1586.775785538573,1204.0
1,2,6,3,1,20,3,3,1,2263.143966381575,4082.94
1,2,7,3,0,17,2,1,1,1744.8584207119598,1204.0
1,4,2,3,0,0,3,4,1,1554.0876150299428,1204.0
1,3,0,3,1,15,3,5,1,1273.219762677306,1204.0
1,3,2,3,0,20,3,5,1,2944.38521186796,1204.0
1,5,3,7,1,0,0,7,7,1508.4537734833634,80.0
1,3,2,7,0,19,0,5,2,1832.4224986611182,626.665
1,2,6,3,1,20,3,3,1,2263.143966381575,1235.0
1,5,1,3,1,0,1,7,1,1435.040803785511,1661.61
1,2,3,3,0,19,5,3,1,2076.415527380588,1204.0
1,5,1,0,1,0,2,7,14,1145.5431468678412,1204.0
1,2,0,3,1,0,5,3,9,1399.2954057229758,1204.0
1,3,4,3,0,2,3,5,1,1452.7398504284,1204.0
1,3,0,9,1,7,3,2,2,1479.1343458939941,746.65
1,4,3,3,0,0,2,7,10,1676.4765810328597,1204.0
1,4,0,3,1,20,2,4,1,1939.2455999283275,556.14
1,3,3,3,0,0,2,2,9,1316.045369672773,622.52
1,2,2,3,0,7,0,1,1,2528.159017885661,1204.0
1,2,7,3,0,7,0,5,1,2434.064491356663,1204.0
1,3,5,0,1,19,0,5,7,1741.7538078501095,880.0699999999998
1,2,1,8,0,7,0,1,16,1417.7453298664884,1204.0
1,2,2,3,1,15,2,3,1,1397.8676221953754,1204.0
1,3,4,3,0,17,3,2,1,1500.346526225401,1204.0
1,4,0,3,1,20,1,4,11,1612.4400861478387,3074.55
1,3,6,3,1,0,3,2,1,1651.831301195444,602.0
1,2,3,3,0,14,1,1,1,1584.6093851185778,1204.0
1,4,2,0,0,0,3,7,15,2139.5253138824787,80.73
1,2,4,3,0,14,4,5,1,1533.3832020481395,1204.0
1,2,2,6,0,14,2,3,14,1384.4171102595203,602.0
1,3,8,3,1,11,3,2,1,1596.8252570941906,5050.8
1,3,0,3,0,7,1,2,1,1741.1609354898212,1851.6
1,5,1,3,1,0,1,7,11,1423.7463246886866,636.71
1,4,3,3,1,0,5,4,13,1934.2261816144535,602.0
1,4,2,3,1,17,1,4,12,1860.7854828742088,655.84
1,5,2,7,0,0,2,7,10,1311.7586380493597,952.38
1,0,3,3,0,4,2,0,1,1826.8957643347564,1378.6
1,3,4,3,0,20,4,5,1,2279.3817862691694,1204.0
1,1,0,3,1,9,3,6,11,1573.2700425422463,1142.515
1,4,0,3,1,17,0,4,1,2144.7624411397023,1204.0
1,0,3,3,0,14,4,0,1,1702.1363639325293,1204.0
1,4,0,0,1,0,1,4,14,1393.320839297307,975.07
1,1,0,3,1,21,5,6,1,2235.424881296742,1687.06
1,4,0,3,1,15,0,4,9,1459.8052901829951,1128.0700000000004
1,2,0,3,0,15,2,5,1,1333.7653158908768,133.65
1,2,3,3,1,8,1,1,1,1555.2863964579976,1204.0
1,2,3,0,1,17,1,5,1,1409.0075418050658,1204.0
1,0,8,3,0,17,3,0,10,1751.9164889203341,1204.0
1,3,0,3,0,20,1,5,1,2271.3014647547825,2408.0
1,0,3,3,0,15,2,0,1,1553.2563968550596,1204.0
1,4,2,9,1,0,2,7,2,1181.3077685062717,465.22
1,0,2,3,0,15,2,0,1,1657.3601642277995,1204.0
1,4,8,3,0,3,4,4,1,1715.1549829179723,1204.0
1,1,0,9,1,2,0,6,2,1322.877561293394,1204.0
1,5,3,3,1,0,3,7,0,1465.4759396962372,1204.0
1,2,2,6,1,7,0,1,13,1689.6741846975738,649.0
1,4,2,3,0,3,1,4,1,1925.9567676595861,1204.0
1,5,6,3,1,0,3,7,1,1400.3355361133647,734.32
1,3,5,10,0,0,3,2,9,1683.0036453167922,1204.0
1,0,8,3,0,4,5,0,9,2366.434483789847,1204.0
1,3,6,3,0,17,2,2,2,1403.3172405836883,1204.0
1,4,3,3,1,0,1,7,0,1480.8532578823997,1204.0
1,3,2,3,0,0,5,2,0,1722.0962713739373,556.14
1,5,4,3,0,0,3,7,0,1451.6967948463055,1204.0
1,2,1,3,0,19,2,1,0,1713.3967510831528,954.73
1,2,4,3,0,19,3,3,1,1613.9950263016515,1913.46
1,2,4,3,0,18,1,5,0,1874.608186844755,602.0
1,3,2,0,0,4,1,2,11,2128.2020007066662,1204.0
1,2,6,0,1,20,1,3,15,3995.982810190839,39739.35
1,4,1,3,1,0,5,4,0,1576.415967161789,1204.0
1,2,4,6,0,13,4,3,1,1403.9592941940377,1204.0
1,3,0,3,1,19,1,2,11,1515.1983162612282,556.14
1,5,5,3,1,0,4,7,0,1528.338299142144,1204.0
1,3,4,3,0,17,1,5,0,2054.2099472245386,880.0699999999998
1,4,7,3,0,0,1,7,1,1600.1866743299452,1204.0
1,2,0,3,0,20,1,1,1,1831.9261527645874,602.0
1,4,0,3,0,0,1,7,0,2011.591983238831,1204.0
1,1,4,7,0,4,0,6,15,1657.054227765465,119.01
1,2,4,4,0,20,5,3,1,2306.3917417456923,6750.25
1,2,6,3,0,20,1,3,10,2612.2585298410713,1204.0
1,3,8,3,0,0,2,5,0,1937.5560794371838,1204.0
1,2,4,3,0,19,3,1,0,1626.3367374876661,1204.0
1,3,3,3,1,16,3,2,1,1425.7018404797966,1204.0
1,4,5,3,1,11,2,4,10,1405.2067139005294,126.53
1,3,5,3,1,20,5,5,11,2145.0850182507797,1204.0
1,1,11,3,1,4,5,6,9,1989.1525680469556,1204.0
1,2,1,6,0,20,0,3,2,2315.307985143321,27.51
1,3,2,0,0,7,0,2,12,2006.705480232886,5648.565
1,0,2,3,1,6,2,0,10,2338.2971563596957,1204.0
1,3,0,6,1,7,0,5,2,1421.86449057566,1204.0
1,5,0,3,1,0,2,7,0,1390.8584633683483,1204.0
1,3,7,3,0,7,1,2,0,1693.4927161522373,1204.0
1,3,4,3,0,0,3,2,0,1589.7284058134971,579.0699999999998
1,2,3,3,0,14,1,3,1,1373.4021215697755,602.0
1,3,0,3,1,0,3,2,0,1350.9099618079022,1204.0
1,4,4,3,0,17,2,4,9,1414.3859644833772,1204.0
1,4,4,3,0,17,3,7,0,2265.9456591092257,1204.0
1,5,2,3,1,0,3,7,9,1138.801964190545,1204.0
1,0,0,3,0,17,3,0,1,1377.5399929593164,1204.0
1,4,0,0,1,0,1,4,1,1868.03153415692,871.14
1,3,0,3,1,19,3,5,0,2044.3694440374811,880.0699999999998
1,2,1,3,0,20,2,5,0,2326.273934376791,556.14
1,2,1,3,0,20,4,1,0,1929.694000310213,1204.0
1,2,1,6,0,14,1,1,10,1529.4501966912153,4976.79
1,3,5,7,1,7,1,2,2,1418.9675571430669,158.94
1,4,2,7,0,0,0,4,10,1681.2853058964633,2196.7433333333333
1,4,0,3,0,17,1,7,0,2417.1234789728414,29126.58
1,5,2,3,0,0,3,7,1,1281.5743539658372,602.0
1,4,4,3,0,0,4,7,0,1634.79772913293,1204.0
1,1,0,3,1,20,2,6,9,2090.885669841791,3229.64
1,1,6,3,1,11,0,6,2,1945.1549214264344,213.84
1,0,7,3,1,4,4,0,11,1834.2703689301882,1204.0
1,2,2,3,0,20,2,1,0,1684.3085567428757,733.8199999999998
1,4,4,3,0,0,4,7,0,1634.79772913293,1204.0
1,3,1,3,1,8,3,5,9,1554.1103280618734,1204.0
1,3,1,9,0,7,2,5,16,1294.2221783354444,506.15
1,4,1,7,1,7,1,7,12,1382.2864982371507,2076.91
1,0,1,6,0,4,3,0,8,1376.277637830879,23.19
1,0,2,6,0,4,5,0,9,2502.489052894269,19071.38
1,3,2,3,1,17,5,5,8,1748.639267113908,1204.0
1,0,4,6,0,4,4,0,9,2038.148617257553,1204.0
1,2,3,9,1,4,3,3,9,1440.5516800365097,602.0
1,3,3,6,1,4,5,5,4,1327.8587785517573,1204.0
1,0,1,0,1,4,5,0,10,1678.3446831109932,2408.0
1,2,2,6,0,4,5,1,11,1555.3168064658148,2204.0
1,1,0,6,1,4,5,6,14,1478.3400669410826,2882.82
1,2,3,0,0,4,3,1,16,1306.9013665498696,1204.0
1,2,1,6,1,4,5,5,10,1627.016617403252,1204.0
1,1,3,6,1,4,5,6,4,1330.707880033914,47.53
1,0,1,6,0,4,5,0,5,1365.9295239882206,1704.0
1,5,3,4,0,0,5,7,2,1395.4081336030065,1204.0
1,2,1,9,0,11,3,3,16,1210.3327308959078,290.65
1,0,3,0,0,4,3,0,13,1293.987333299735,336.38
1,2,0,6,1,4,5,5,13,1310.1837807693832,1204.0
1,3,3,7,1,4,5,2,11,1577.4797109490385,155.09
1,2,3,1,0,4,5,5,8,1421.153494612952,79.29
1,1,1,6,1,4,5,6,2,1529.6112008303817,1204.0
1,0,3,6,0,4,3,0,3,1335.71636279588,163.53
1,0,3,0,1,4,3,0,8,2159.306056962598,1204.0
1,0,0,0,1,4,5,0,8,1668.033927175029,1204.0
1,3,7,3,1,11,3,5,12,1544.1101926765912,1204.0
1,0,2,6,1,12,3,0,13,2570.753535441416,1204.0
1,3,2,6,0,12,5,5,15,1659.6117324063127,1204.0
1,2,3,0,0,12,3,1,14,1371.1706601222559,1764.1
1,2,1,7,0,5,5,3,12,1375.9445565064361,3412.88
1,2,2,6,0,5,3,1,11,1788.1882125481748,1204.0
1,2,1,9,1,12,5,5,11,1702.984041294262,903.0
1,2,1,6,0,12,3,5,9,1464.0143998886738,1204.0
1,2,5,0,1,12,4,5,9,1479.498080222561,904.1
1,3,3,0,1,11,2,5,10,1517.892907927054,1204.0
1,3,3,9,1,13,3,5,14,1629.5069959331904,1204.0
1,3,0,8,1,4,3,5,3,1188.6400633479764,1204.0
1,2,2,6,0,17,5,3,10,1400.245135996548,1204.0
1,4,2,6,1,17,5,4,4,1427.6324577659364,903.0
1,3,6,0,1,20,4,2,5,2063.592975800931,136.68
1,2,3,6,1,12,5,3,5,1352.6681356129952,1204.0
1,0,1,0,0,4,2,0,3,1255.1812800192863,1204.0
1,0,1,0,0,4,5,0,11,1502.3746521546097,1204.0
1,1,0,0,1,4,5,6,5,1261.5883505190845,1204.0
1,1,1,6,1,4,5,6,8,1486.5090904248957,1204.0
1,4,2,7,1,0,2,4,12,1524.5843882442284,602.0
1,2,3,0,1,4,4,1,10,1520.2777658980538,1204.0
1,2,3,0,1,4,5,3,3,1282.3883515724324,425.8
1,2,6,6,0,4,4,1,8,1436.1169032334376,1204.0
1,2,1,6,0,4,3,3,5,1224.0984625389492,1214.49
1,0,1,0,1,4,2,0,16,1241.5483157502274,65.14
1,3,1,6,1,4,2,5,5,1168.4165881088009,1204.0
1,2,0,6,1,4,5,5,8,1318.1775588188075,1204.0
1,2,2,4,1,14,3,1,4,1367.4333866624747,145.16
1,2,0,0,1,19,5,1,13,1973.4632773763308,2204.0
1,2,1,0,0,12,4,1,13,1474.4861213749768,1354.0
1,2,2,0,0,12,3,3,7,1299.602592414284,1204.0
1,2,1,6,0,17,3,3,14,1373.6813649343937,1204.0
1,2,1,0,1,13,3,3,13,1435.5711580604461,700.31
1,2,0,10,1,17,3,3,9,1691.7172551694039,834.92
1,4,2,7,1,12,2,4,12,1421.840863414773,1204.0
1,2,2,3,1,4,3,1,15,1668.5423303433822,8395.03
1,1,3,6,0,4,3,6,14,1459.182551290914,983.63
1,5,2,0,0,0,2,7,13,2293.8064718759438,1033.66
1,3,0,8,0,4,5,2,14,1243.2631299503382,903.0
1,3,5,6,1,13,4,5,2,1363.8444911266497,60.31
1,2,6,1,0,4,5,3,13,1365.050584156089,1204.0
1,3,3,6,0,4,3,2,14,1601.4140722576758,1200.85
1,0,2,10,0,4,1,0,16,1553.9632544681126,692.88
1,4,2,9,1,0,1,7,13,1493.5017368183208,1204.0
1,3,3,0,1,4,0,2,3,1608.2441950547334,351.24
1,3,0,10,1,12,1,2,14,1328.6790589457844,1204.0
1,4,3,7,0,0,2,4,11,1331.4248821184465,912.0
1,1,1,6,0,12,2,6,10,1536.8874672094357,4472.29
1,1,2,0,0,17,0,6,16,2029.7293821605426,791.01
1,2,1,6,0,11,2,1,9,1390.1697558615665,950.43
1,0,3,6,1,4,5,0,13,1595.020278563987,1204.0
1,2,2,3,1,4,2,1,2,1366.0210024576168,86.7
1,0,1,7,0,4,0,0,13,1497.736641408597,1204.0
1,2,0,0,1,4,3,3,14,1230.1670822118213,1204.0
1,2,3,6,1,4,3,3,12,1340.7107355888315,78.16
1,1,0,9,1,11,2,6,6,1296.6619172187568,1763.33
1,2,2,0,0,11,0,5,13,1633.362324031677,1404.0
1,5,1,6,0,0,1,7,9,1453.4110200305513,3427.82
1,2,1,0,0,16,3,3,13,1455.9786606090943,1204.0
1,4,2,6,0,11,3,4,13,1520.5836955353934,1204.0
1,4,3,7,1,11,2,4,8,1376.5742128029603,1204.0
1,1,2,7,0,12,1,6,12,1500.7001108905606,536.24
1,1,2,6,0,11,2,6,2,1270.183990913127,1204.0
1,3,7,6,1,2,2,5,14,1509.9452776095122,739.58
1,1,2,0,0,11,1,6,8,1234.8828563287489,602.0
1,0,1,0,1,4,3,0,15,1214.8717520130556,1204.0
1,2,2,3,0,4,5,1,15,1497.8668616863017,1204.0
1,2,2,0,0,4,3,1,7,1311.0187507344112,1204.0
1,0,1,7,0,4,3,0,12,1386.6155464013395,2415.14
1,2,1,9,0,4,4,1,11,1465.9477189461168,555.19
1,1,2,10,0,4,3,6,16,1836.775408874686,4610.14
1,0,3,0,0,4,3,0,9,2084.973227851538,1284.13
1,0,0,6,1,4,2,0,8,1260.0466913727885,540.36
1,2,4,6,0,4,1,3,16,1256.5933316715543,1204.0
1,2,1,0,0,4,2,1,8,1207.5009938242733,24.75
1,2,1,0,0,4,2,3,8,1193.8194579417334,1204.0
1,0,6,1,0,4,3,0,15,1601.1428627126227,404.77
1,3,0,0,0,11,3,5,4,1327.5820092372958,1204.0
1,2,3,0,1,12,3,3,11,1387.5259067888337,1125.61
1,3,3,0,1,12,2,5,6,1320.9296113172954,1884.92
1,3,3,9,0,12,3,5,5,1376.9520565173086,1204.0
1,1,1,0,1,12,3,6,4,1734.3477975746757,26498.79
1,3,5,0,0,12,2,5,9,1558.8936292922874,6608.8
1,3,3,0,1,12,2,5,10,1532.0685650720434,1000.0
1,2,2,3,0,12,2,1,13,1624.0619670795575,2908.91
1,1,2,0,0,4,4,6,4,1292.900930924889,1204.0
1,1,2,0,0,4,1,6,16,1599.4981269898003,1325.46
1,3,3,6,0,13,1,2,12,1788.38899314233,1204.0
1,1,2,6,1,4,3,6,3,1297.4132967784674,1204.0
1,3,1,6,1,0,2,5,8,1168.7863243100726,1204.0
1,2,1,6,0,4,2,3,4,1264.2781834134587,1204.0
1,2,2,6,0,6,2,3,4,1345.242208973272,1204.0
1,2,4,0,0,6,3,3,9,1381.6764174525506,788.27
1,1,0,6,1,4,2,6,10,1351.5811816286162,1204.0
1,4,1,7,1,6,1,4,10,1689.6211699557034,1204.0
1,2,2,6,0,6,5,3,12,1507.3564134635976,432.82
1,2,2,3,0,5,2,3,13,1642.1535785592312,1704.0
1,2,2,10,0,6,2,3,5,1263.4545899422712,1204.0
1,0,1,6,0,4,5,0,15,1503.0963809727996,71.65
1,0,2,6,0,4,1,0,2,1832.9480624069488,1204.0
1,2,3,0,1,13,5,1,12,1553.0201056447809,1204.0
1,1,4,3,0,13,2,6,12,2254.9709012205767,20345.81
1,2,3,0,0,13,5,1,14,1529.7847211081157,1204.0
1,2,2,6,0,4,5,1,2,1773.9990198569158,1204.0
1,5,3,0,1,0,2,7,13,1789.5219523527774,1204.0
1,3,0,0,1,13,4,2,13,1464.8464884949262,1204.0
1,1,3,6,1,13,2,6,8,1474.9552634358351,7768.48
1,1,1,7,0,13,1,6,14,1482.354742569988,3099.54
1,3,2,0,0,13,2,2,5,1374.8404332381965,3985.84
1,0,0,6,1,19,3,0,11,1488.3854642237995,1204.0
1,3,2,6,0,13,3,5,16,1683.5742425301814,1204.0
1,5,3,7,0,0,3,7,9,1315.1975655167148,1300.78
1,2,2,0,1,4,1,3,2,1635.1454638259988,1204.0
1,3,3,0,1,4,3,2,10,1442.0181585515797,78.16
1,2,2,10,0,4,2,1,15,1551.6780472754926,1204.0
1,3,2,0,0,4,3,2,9,1569.031138714675,1204.0
1,2,0,6,1,4,5,1,16,1245.978188988762,1088.305
1,2,0,6,1,4,4,1,3,1295.1585693268796,602.0
1,1,3,0,0,4,3,6,11,1965.1239261329254,1204.0
1,2,5,6,1,17,2,1,9,1357.9386874671989,1204.0
1,2,1,0,1,17,1,1,14,1262.899245446342,1140.66
1,2,3,0,0,19,4,1,9,1406.4844285550432,97.26
1,3,2,0,0,17,2,5,15,2250.752318374048,2704.0
1,3,0,0,1,4,3,2,11,1252.1079708141071,645.74
1,4,1,7,0,4,2,4,2,1251.4010711786698,537.7
1,3,3,4,1,4,5,5,14,1649.5351292891046,1204.0
1,4,1,6,1,4,2,4,12,1151.1631721307954,1204.0
1,4,3,0,0,4,2,4,15,1733.180734897447,555.4
1,4,5,6,1,4,3,4,14,1630.935875786933,4000.0
1,3,7,7,1,4,2,5,11,1482.6372565747204,1204.0
1,4,3,0,0,4,3,4,11,1787.0867831416256,355.08
1,1,2,0,0,4,4,6,14,1584.6073881058642,1204.0
1,4,2,3,0,4,2,4,10,1648.3183845721558,2427.44
1,4,3,7,1,4,4,4,11,1744.0518596906054,7800.0
1,3,1,7,0,0,5,5,13,1387.2195604710046,1954.0
1,0,1,6,0,4,3,0,9,1642.9509212173268,1209.145
1,2,3,10,0,0,1,1,15,1564.0033324221274,2638.46
1,3,2,7,0,8,5,5,2,1582.85905992395,2057.8
1,3,2,0,1,8,5,2,4,1336.0799362438345,1204.0
1,2,4,8,1,8,1,1,4,1563.2997589011754,530.88
1,3,3,6,1,8,5,2,12,1446.646409333616,1204.0
1,2,1,10,1,4,5,3,4,1439.6600526285663,1204.0
1,2,2,0,1,4,5,3,9,1455.844066351462,7940.38
1,2,1,0,1,4,3,1,16,1282.3777616421812,1204.0
1,2,3,0,1,4,4,1,14,1378.8231074922608,3885.31
1,2,1,9,1,4,1,3,13,1103.0807996172841,1204.0
1,2,2,7,0,4,3,1,9,1470.4922257748728,517.45
1,2,3,1,0,4,2,3,8,1225.227111596679,622.67
1,2,0,6,1,4,3,1,7,1337.6295177157476,3139.18
1,2,0,0,0,4,4,3,5,1238.0994702135765,105.09
1,2,0,0,1,4,0,3,8,1390.8791968774779,1204.0
1,2,2,6,0,4,0,3,2,1815.4511502928547,1585.5
1,1,3,6,0,4,1,6,8,1380.9259553945203,3182.14
1,3,3,0,0,4,1,2,14,1558.3285434599318,1204.0
1,2,3,6,1,4,0,3,10,2251.2214880640513,14854.44
1,2,3,0,1,4,0,3,4,2139.451593423028,1204.0
1,2,3,9,1,4,1,3,14,1363.7361278740832,1819.23
1,2,3,1,0,4,3,3,8,1251.2331027549665,772.0
1,2,4,2,1,4,2,1,7,1247.2462141279038,1204.0
1,4,1,9,0,4,4,4,8,1478.9159925133645,1204.0
1,2,0,0,0,4,3,1,6,1318.693227179791,1204.0
1,2,2,6,1,4,3,3,3,1266.749834700373,1204.0
1,2,2,6,0,17,1,1,16,1472.1748869957069,1204.0
1,3,2,0,0,17,4,5,15,2084.504271431008,1204.0
1,3,2,6,0,4,3,2,13,1912.6588119336352,1204.0
1,4,1,6,1,4,3,4,12,1233.590748906145,76.0
1,0,2,0,0,15,1,0,9,1758.2387440804275,1204.0
1,2,2,0,0,17,3,1,6,1331.5726165220613,998.72
1,2,3,7,1,20,3,1,8,1695.1073030649256,5139.11
1,5,11,9,1,0,4,7,3,1651.009877463182,1204.0
1,2,1,6,0,4,4,1,9,1368.4596223411718,2994.94
1,3,1,8,0,17,2,5,4,1284.694275755338,1204.0
1,2,1,6,0,17,2,1,11,1404.6649665482919,1204.0
1,2,0,0,1,17,3,3,6,1340.702248031862,1204.0
1,2,3,0,0,17,1,3,5,1357.9089091582593,1472.54
1,2,2,9,1,19,3,3,14,1440.7112940249528,602.0
1,3,3,1,0,5,3,2,13,1824.2740726369084,1204.0
1,3,1,9,0,12,1,5,15,1404.2235594011124,784.37
1,1,2,6,0,12,3,6,13,1580.509544393946,1204.0
1,2,1,0,0,12,0,3,10,1534.221603900685,1204.0
1,2,9,1,0,12,1,3,15,2142.8246859480187,602.0
1,2,4,7,1,12,3,3,6,1274.3869710327212,1204.0
1,1,2,6,0,12,3,6,11,1553.279013408763,374.02
1,0,1,7,1,4,1,0,13,1282.5135390586227,1204.0
1,3,6,6,1,19,4,5,12,2203.684396070089,636.83
1,2,3,0,1,4,4,3,15,1353.3464075243996,1204.0
1,0,2,10,1,4,3,0,16,1755.648336068798,1108.6
1,3,3,7,1,4,3,2,14,1602.415758873045,1204.0
1,4,1,7,1,11,3,4,6,1225.5223546538668,48.53
1,3,2,0,0,4,3,5,12,2725.736492397859,21881.0
1,0,1,10,0,3,2,0,9,1396.732270525759,398.7
1,3,2,5,1,4,5,5,11,1731.5637944357156,1774.53
1,3,0,0,0,4,1,2,0,1900.3398032571886,3019.59
1,3,2,0,0,4,0,2,15,1803.887223229293,1204.0
1,3,1,7,0,4,0,5,16,1344.5078197631385,1606.52
1,3,3,3,0,4,3,2,14,1688.4646076711506,3239.07
1,3,1,6,0,4,4,2,11,1409.1104601529112,3004.75
1,3,5,10,1,4,1,2,5,1254.1469624270208,1204.0
1,1,2,6,0,7,1,6,8,1544.8089946723107,1204.0
1,3,4,6,0,4,4,5,9,1538.4436437599368,98.07
1,4,5,0,0,17,5,7,10,2396.0880274480173,1204.0
1,3,3,0,0,17,4,5,15,1708.9959461886963,803.27
1,2,6,0,0,17,2,3,14,1626.9174780104074,1204.0
1,4,2,9,1,17,5,4,10,1654.9852531450438,254.25
1,4,6,3,1,17,4,7,16,2279.840874295176,839.06
1,4,3,9,0,17,1,7,9,1879.6917696069693,3204.0
1,2,1,7,0,8,2,5,9,1476.9819677713688,1380.23
1,3,1,6,1,8,5,2,2,1471.4031167479222,1204.0
1,2,6,7,0,8,2,3,11,1303.8294198909132,218.46
1,2,3,0,1,8,5,1,10,1443.7493298587406,1204.0
1,0,1,0,1,4,2,0,15,1161.824907118829,1204.0
1,2,1,6,0,4,3,1,8,1296.1271021599014,1204.0
1,0,0,10,1,4,2,0,16,1198.53611843119,1204.0
1,2,7,0,0,4,3,1,3,1345.8185120425537,1166.78
